,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
1356,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR5368981,Bench/Depot Repair,Corrective COR,2012-09-03 03:16:42,4.0,1.0,0.0,202A142-25-0,"BOOT, HEAT SHRINK",CONSUMABLE,1.0
1371,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6544961,Bench/Depot Repair,Corrective COR,2014-11-02 09:04:12,6.0,1.0,0.0,11749366-16,STRAIGHT PLUG BAYONET P1,CONSUMABLE,1.0
1372,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6544961,Bench/Depot Repair,Corrective COR,2014-11-02 09:04:12,6.0,1.0,0.0,202K142-25/225-0,STRAIGHT LIPPED BOOT (2 LIPS),CONSUMABLE,1.0
1394,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6225142,Bench/Depot Repair,Corrective COR,2014-04-10 04:46:17,5.0,2.0,0.0,S02-08-R,"SLEEVE, Solder Large M83519/2-8",CONSUMABLE,2.0
1444,JMRC,JMRC Instrumentation System,Germany - Hohenfels,6013416,Corrective Maintenance,Corrective COR,2013-11-12 02:28:19,5.0,2.0,0.0,WA81SN,GABELKOPFHACKEN M. GUßFALLE 10mm,CONSUMABLE,2.0
1519,JMRC,JMRC Instrumentation System,Germany - Hohenfels,6806160,Corrective Maintenance,Corrective COR,2015-04-21 08:03:16,6.0,1.0,0.0,650790,BATTERIEN,CONSUMABLE,1.0
1578,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782377,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1579,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782377,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1580,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782377,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1581,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782377,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1582,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782381,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1583,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782381,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1584,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782381,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1585,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782381,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1586,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782380,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1587,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782380,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1588,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782380,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1589,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782380,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:10,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1590,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782378,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1591,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782378,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1592,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782378,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1593,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782378,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1594,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782382,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1595,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782382,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1596,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782382,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1597,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782382,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1598,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782379,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1599,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782379,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1600,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782379,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1601,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782379,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:11,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1602,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782383,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:12,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1603,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782383,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:12,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1604,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782383,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:12,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1605,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782383,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:12,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1606,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782385,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1607,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782385,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1608,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782385,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1609,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782385,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1610,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782384,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1611,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782384,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1612,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782384,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1613,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782384,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:13,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1614,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782386,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1615,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782386,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1616,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782386,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1617,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782386,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1618,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782387,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1619,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782387,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1620,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782387,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1621,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782387,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:14,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1622,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782388,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1623,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782388,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1624,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782388,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1625,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782388,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1626,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782389,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1627,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782389,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1628,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782389,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1629,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782389,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:15,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1630,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782390,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:16,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1631,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782390,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:16,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1632,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782390,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:16,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1633,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782390,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:16,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1634,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782391,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:17,6.0,1.0,0.0,RP-4800-NO.1-0-SP,HEAT SHRINK,CONSUMABLE,1.0
1635,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782391,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:17,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1636,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782391,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:17,6.0,1.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,1.0
1637,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6782391,Bench/Depot Repair,Corrective COR,2015-04-08 11:44:17,6.0,1.0,0.0,G63033-34,BACKSHELL,CONSUMABLE,1.0
1651,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789448,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:13,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1652,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789448,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:13,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1653,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789447,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:13,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1654,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789447,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:13,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1655,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789446,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:14,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1656,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789446,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:14,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1657,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789443,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:14,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1658,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789443,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:14,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1660,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789449,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:15,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1661,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789449,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:15,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1662,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789450,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:15,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1663,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789450,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:15,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1664,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789451,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:16,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1665,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789451,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:16,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1666,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789452,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:16,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1667,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789452,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:16,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1668,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789454,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:17,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1669,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789454,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:17,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
1670,JMRC,JMRC Instrumentation System,Germany - Hohenfels,DR6789453,Bench/Depot Repair,Corrective COR,2015-04-13 02:26:17,6.0,2.0,0.0,11749366-18,CONNECTOR,CONSUMABLE,2.0
